user_id,gender,age,income,Number of orders
194087,Male,75,76000,6
194089,Male,66,40000,10
194090,Female,27,34000,7
194092,Female,71,96000,16
194095,Male,28,58000,36
194098,Male,58,39000,11
194099,Female,53,94000,2
194100,Male,81,44000,10
194101,Male,76,111000,13
194102,Female,78,79000,42
194105,Female,68,93000,2
194106,Female,55,97000,20
194109,Female,43,60000,68
194111,Male,58,82000,14
194112,Female,76,54000,10
194114,Female,42,64000,16
194117,Male,67,41000,70
194118,Female,73,73000,19
194121,Female,62,54000,38
194122,Female,44,33000,8
194123,Male,33,57000,20
194124,Male,37,88000,22
194125,Male,62,65000,3
194126,Female,28,53000,17
194128,Female,75,84000,16
194130,Female,63,95000,63
194131,Male,29,37000,8
194132,Female,73,75000,5
194133,Female,77,37000,42
194134,Male,26,62000,20
194135,Male,48,55000,10
194136,Female,56,52000,20
194139,Male,43,37000,17
194140,Female,59,89000,22
194142,Male,40,53000,69
194146,Female,59,85000,32
194147,Male,31,64000,10
194149,Female,42,41000,42
194151,Male,73,67000,14
194152,Male,55,57000,38
194153,Female,55,91000,5
194154,Female,64,93000,20
194155,Male,76,53000,4
194158,Female,26,53000,7
194159,Male,61,110000,6
194162,Female,63,96000,14
194166,Female,61,45000,2
194168,Female,19,55000,17
194170,Female,36,70000,7
194171,Female,70,71000,114
194173,Female,28,32000,10
194174,Female,27,37000,5
194175,Female,61,52000,25
194176,Male,57,76000,7
194177,Female,21,41000,1
194178,Female,30,45000,13
194181,Male,58,100000,6
194184,Male,66,88000,6
194185,Female,53,113000,17
194187,Female,89,100000,35
194188,Female,73,93000,6
194189,Male,23,32000,58
194190,Male,58,59000,13
194191,Male,61,63000,10
194192,Female,65,58000,9
194194,Female,75,76000,17
194195,Female,21,39000,26
194196,Female,57,47000,7
194197,Female,71,87000,72
194198,Male,36,47000,2
194199,Female,64,73000,25
194200,Female,49,56000,2
194203,Female,67,87000,16
194204,Male,53,53000,14
194207,Female,22,44000,3
194208,Female,89,74000,6
194215,Male,60,40000,11
194216,Female,87,46000,10
194218,Female,76,71000,26
194220,Female,76,38000,6
194223,Male,53,68000,18
194224,Female,49,53000,33
194229,Female,20,70000,11
194230,Male,48,34000,4
194231,Female,88,61000,15
194232,Male,66,33000,48
194233,Female,27,35000,12
194234,Male,52,85000,20
194235,Female,74,53000,22
194236,Male,24,33000,8
194240,Female,26,59000,5
194243,Female,58,55000,4
194247,Female,54,113000,8
194248,Female,77,58000,11
194249,Male,71,31000,111
194250,Female,67,71000,5
194253,Female,46,63000,4
194256,Female,33,41000,8
194258,Male,65,87000,22
194264,Male,31,69000,4
194267,Female,40,36000,4
194270,Female,71,34000,24
194272,Male,81,70000,15
194274,Male,66,63000,7
194278,Male,39,61000,16
194280,Female,67,87000,16
194281,Female,78,93000,4
194283,Male,67,88000,8
194288,Female,38,75000,56
194290,Female,64,45000,22
194291,Female,50,97000,13
194292,Female,29,88000,12
194296,Female,41,42000,3
194298,Male,45,56000,24
194301,Male,50,42000,20
194302,Male,69,95000,1
194303,Female,58,56000,3
194304,Female,73,30000,16
194306,Male,60,65000,4
194307,Female,64,76000,12
194308,Female,77,98000,24
194309,Female,36,50000,6
194310,Male,74,99000,59
194311,Male,49,39000,11
194312,Female,57,95000,3
194314,Female,58,78000,14
194316,Female,56,69000,9
194318,Male,51,97000,5
194321,Male,59,61000,105
194322,Female,63,50000,3
194324,Female,57,38000,13
194326,Female,60,92000,4
194330,Male,60,54000,14
194334,Male,51,56000,42
194335,Male,27,37000,3
194339,Male,53,64000,9
194342,Female,66,83000,34
194346,Female,56,110000,9
194350,Male,33,44000,10
194352,Male,64,93000,40
194355,Female,54,59000,15
194356,Female,24,39000,53
194358,Female,65,83000,16
194359,Male,70,82000,3
194363,Female,70,81000,54
194364,Female,73,56000,51
194365,Female,71,73000,40
194368,Male,22,53000,5
194371,Male,84,95000,3
194372,Male,42,61000,16
194374,Male,73,71000,19
194375,Male,32,61000,77
194378,Male,56,73000,11
194379,Female,24,108000,29
194382,Male,68,84000,43
194384,Male,44,37000,8
194385,Female,76,65000,4
194387,Male,54,85000,29
194390,Female,59,64000,13
194392,Male,60,96000,34
194394,Male,65,30000,7
194395,Female,50,76000,14
194399,Female,67,39000,30
194400,Female,25,34000,63
194401,Female,41,77000,34
194403,Male,61,77000,12
194405,Female,63,111000,3
194406,Male,47,51000,15
194407,Female,82,55000,14
194408,Female,34,31000,14
194414,Female,40,79000,2
194421,Female,79,55000,12
194424,Male,47,56000,30
194425,Male,48,42000,2
194428,Female,83,70000,12
194430,Male,52,47000,8
194432,Female,49,98000,4
194433,Female,69,43000,15
194434,Female,66,112000,70
194435,Female,57,43000,7
194437,Female,80,81000,15
194439,Male,69,43000,39
194440,Female,25,63000,19
194445,Female,33,63000,7
194447,Male,24,53000,30
194449,Male,55,91000,64
194450,Female,54,99000,7
194452,Female,58,76000,42
194460,Female,38,36000,7
194461,Female,23,65000,21
194462,Male,78,66000,2
194463,Female,57,86000,7
194466,Female,70,72000,6
194468,Female,58,60000,7
194469,Female,66,36000,7
194471,Female,58,97000,46
194472,Female,56,99000,33
194473,Female,67,92000,12
194476,Male,51,35000,3
194477,Female,66,79000,8
194479,Female,71,81000,23
194480,Female,53,58000,12
194484,Female,50,46000,8
194486,Male,43,50000,21
194488,Male,64,45000,3
194491,Male,54,51000,6
194493,Male,53,59000,9
194495,Male,22,35000,47
194497,Male,40,42000,4
194499,Female,52,53000,12
194500,Female,60,44000,82
194501,Male,59,78000,18
194502,Male,50,81000,3
194503,Male,76,47000,42
194505,Male,30,40000,55
194506,Female,87,55000,1
194507,Female,56,91000,28
194509,Female,31,55000,5
194512,Female,70,78000,37
194520,Male,88,71000,15
194522,Female,55,52000,40
194523,Female,64,68000,7
194525,Male,69,36000,6
194528,Male,61,77000,53
194531,Male,74,84000,9
194533,Female,47,64000,55
194534,Male,57,65000,8
194536,Male,55,75000,11
194537,Male,71,73000,12
194539,Female,43,68000,2
194540,Male,62,71000,19
194542,Male,59,35000,15
194543,Female,72,84000,5
194545,Female,52,82000,8
194550,Female,19,52000,10
194555,Male,54,55000,5
194556,Male,78,64000,47
194560,Male,53,62000,16
194561,Male,74,53000,12
194562,Female,84,118000,7
194565,Male,32,34000,13
194566,Female,56,58000,1
194567,Male,21,43000,12
194569,Male,58,85000,12
194570,Female,58,54000,1
194572,Female,68,50000,4
194573,Male,25,57000,113
194575,Female,57,66000,29
194576,Male,62,63000,17
194578,Female,61,58000,13
194580,Male,54,78000,5
194581,Male,60,99000,12
194583,Female,46,73000,28
194585,Male,60,113000,7
194586,Male,58,44000,13
194587,Female,24,42000,89
194593,Female,52,69000,48
194594,Female,51,45000,4
194596,Female,19,55000,39
194597,Female,35,49000,4
194601,Female,55,82000,10
194604,Male,37,66000,9
194605,Female,62,102000,33
194609,Female,19,59000,5
194610,Male,59,55000,8
194615,Male,46,46000,31
194618,Female,45,82000,23
194619,Female,67,111000,20
194620,Male,57,118000,18
194621,Male,73,116000,5
194622,Female,68,101000,6
194625,Male,47,38000,7
194628,Female,46,60000,29
194629,Male,51,36000,13
194631,Female,41,63000,2
194632,Male,51,87000,15
194637,Male,25,38000,5
194638,Male,88,109000,29
194639,Female,41,80000,18
194640,Female,54,91000,7
194643,Female,31,38000,8
194646,Female,72,50000,15
194652,Female,56,66000,19
194653,Male,74,34000,41
194655,Female,44,89000,9
194658,Female,44,77000,22
194660,Male,81,87000,2
194661,Female,41,77000,35
194663,Female,56,54000,16
194667,Female,79,77000,10
194669,Male,26,65000,19
194670,Female,41,52000,26
194671,Female,42,68000,14
194672,Male,33,45000,19
194673,Female,20,58000,13
194674,Female,89,59000,6
194675,Female,38,61000,14
194679,Male,69,85000,22
194681,Female,35,60000,1
194683,Male,67,61000,30
194684,Male,61,114000,34
194685,Female,64,38000,4
194688,Female,25,53000,45
194690,Female,69,68000,7
194693,Female,37,66000,12
194697,Male,72,65000,5
194700,Female,62,72000,22
194704,Female,31,39000,27
194705,Female,45,90000,27
194708,Female,62,85000,29
194711,Male,62,77000,6
194713,Male,54,89000,72
194714,Female,65,94000,34
194717,Male,32,74000,24
194718,Male,36,64000,1
194721,Male,53,97000,10
194722,Male,51,30000,5
194726,Female,20,40000,4
194727,Female,51,63000,21
194728,Female,63,46000,1
194732,Male,36,46000,5
194733,Female,66,55000,6
194735,Male,47,53000,16
194738,Female,47,39000,29
194739,Male,62,70000,3
194741,Female,66,75000,29
194742,Female,57,62000,22
194743,Female,71,86000,15
194744,Male,72,42000,13
194747,Male,54,86000,11
194748,Female,68,50000,7
194749,Male,38,59000,4
194750,Female,22,65000,2
194751,Female,62,33000,31
194753,Female,56,46000,6
194754,Female,70,101000,3
194755,Female,45,40000,3
194756,Female,70,71000,75
194757,Female,72,47000,5
194758,Female,36,43000,33
194762,Male,64,50000,15
194763,Male,54,37000,7
194765,Female,67,75000,21
194766,Female,51,47000,3
194769,Male,89,99000,10
194771,Female,24,64000,10
194772,Female,64,33000,26
194776,Female,36,45000,12
194777,Female,68,36000,46
194778,Female,78,89000,11
194780,Female,55,64000,13
194781,Male,19,39000,45
194782,Male,59,112000,8
194787,Male,70,57000,1
194788,Female,61,56000,4
194797,Male,66,57000,9
194798,Male,57,97000,29
194799,Male,83,93000,42
194800,Female,80,116000,17
194801,Male,64,48000,8
194803,Male,46,67000,3
194804,Female,68,76000,11
194805,Female,39,37000,12
194806,Male,88,78000,75
194810,Male,52,79000,12
194812,Female,38,67000,24
194815,Female,70,45000,32
194817,Male,57,80000,25
194819,Female,76,62000,12
194820,Female,65,31000,17
194822,Male,73,64000,7
194823,Male,53,67000,14
194824,Female,24,58000,18
194825,Male,57,81000,38
194826,Male,57,67000,24
194828,Female,74,99000,62
194831,Male,72,60000,9
194832,Male,71,87000,50
194836,Female,33,56000,27
194837,Male,66,69000,42
194838,Male,57,89000,19
194841,Male,38,59000,28
194844,Male,43,49000,4
194846,Female,48,119000,8
194849,Male,65,49000,8
194850,Male,75,60000,46
194853,Female,56,73000,6
194855,Male,36,58000,22
194861,Female,61,97000,36
194862,Male,62,58000,35
194867,Male,56,60000,26
194870,Female,76,33000,4
194874,Female,57,52000,21
194875,Male,56,68000,44
194879,Female,51,88000,7
194880,Male,48,69000,22
194881,Male,22,61000,1
194884,Male,61,91000,25
194885,Female,68,80000,16
194888,Female,74,68000,1
194894,Male,18,46000,10
194895,Female,50,88000,45
194896,Female,51,50000,23
194899,Male,42,45000,30
194900,Female,36,67000,17
194902,Female,79,77000,2
194903,Male,37,72000,133
194907,Male,52,91000,8
194909,Female,41,80000,16
194910,Female,42,44000,47
194914,Male,56,85000,9
194915,Male,58,92000,38
194916,Female,61,60000,13
194917,Female,59,98000,4
194918,Female,20,74000,29
194920,Male,52,51000,1
194923,Female,55,37000,5
194925,Male,71,99000,3
194926,Female,66,71000,4
194927,Male,54,55000,12
194928,Male,28,66000,1
194930,Female,78,54000,14
194931,Female,31,44000,44
194932,Female,46,65000,9
194933,Male,79,77000,1
194934,Male,79,89000,14
194936,Female,55,113000,10
194937,Male,47,59000,6
194938,Female,24,59000,4
194940,Female,68,93000,24
194942,Male,78,55000,2
194943,Male,36,79000,9
194945,Female,80,98000,2
194947,Female,70,58000,19
194951,Female,69,67000,102
194952,Male,74,47000,17
194953,Female,36,45000,11
194956,Female,45,66000,16
194961,Male,63,87000,7
194963,Male,56,105000,6
194964,Male,50,71000,11
194967,Female,62,107000,14
194968,Male,78,101000,17
194971,Female,41,41000,15
194974,Male,42,63000,26
194975,Male,46,75000,11
194976,Female,28,59000,15
194979,Female,49,72000,1
194980,Female,38,49000,59
194981,Female,21,61000,15
194982,Female,23,58000,35
194985,Female,43,44000,14
194989,Female,34,49000,4
194991,Male,23,61000,26
194992,Male,73,46000,30
194993,Male,45,67000,7
194994,Female,58,88000,25
194995,Male,90,38000,61
194997,Female,71,59000,7
195000,Male,69,53000,11
195002,Male,52,84000,22
195003,Male,70,103000,102
195006,Male,58,70000,19
195007,Male,19,49000,25
195010,Female,70,31000,1
195012,Female,76,111000,61
195014,Female,39,50000,37
195015,Female,78,74000,40
195016,Male,43,39000,6
195017,Male,60,77000,2
195019,Female,34,48000,38
195024,Female,46,51000,10
195027,Male,33,39000,3
195030,Male,64,49000,20
195032,Male,42,57000,14
195033,Female,47,60000,6
195034,Female,25,46000,42
195035,Male,24,46000,5
195036,Male,26,49000,4
195040,Male,36,69000,45
195043,Female,84,71000,7
195046,Female,21,49000,17
195049,Male,44,51000,29
195051,Female,61,43000,23
195054,Female,22,36000,10
195055,Female,53,57000,13
195056,Male,48,42000,9
195057,Female,22,34000,2
195059,Female,61,82000,1
195060,Female,51,112000,9
195061,Female,55,84000,27
195063,Female,77,70000,18
195066,Male,72,45000,12
195068,Female,56,76000,37
195070,Male,79,33000,7
195071,Male,29,52000,22
195072,Female,70,59000,2
195073,Male,75,70000,18
195078,Female,48,56000,23
195084,Male,71,74000,5
195086,Female,51,43000,49
195087,Female,28,38000,18
195093,Male,55,65000,11
195095,Female,35,57000,31
195096,Male,42,62000,28
195099,Female,20,53000,1
195100,Female,62,67000,4
195103,Female,50,73000,24
195106,Female,54,35000,9
195108,Female,56,50000,18
195110,Female,48,97000,16
195111,Male,51,48000,6
195112,Male,29,52000,34
195113,Male,58,50000,8
195114,Female,61,57000,3
195117,Female,68,95000,19
195121,Male,89,53000,45
195123,Female,46,73000,4
195126,Male,65,42000,12
195128,Female,40,36000,12
195129,Female,20,47000,6
195133,Male,46,40000,22
195134,Female,43,31000,29
195135,Female,56,83000,29
195136,Female,44,61000,17
195138,Male,81,119000,65
195142,Female,20,62000,71
195143,Male,35,42000,27
195146,Female,44,69000,11
195147,Male,51,79000,48
195148,Female,42,64000,6
195153,Male,85,60000,7
195155,Female,18,60000,3
195159,Male,56,37000,8
195160,Female,76,118000,3
195167,Male,77,62000,9
195168,Female,61,55000,15
195169,Male,52,97000,69
195170,Male,57,104000,2
195172,Female,22,52000,3
195175,Male,74,58000,27
195176,Female,89,84000,46
195178,Male,59,86000,28
195181,Female,63,60000,3
195182,Female,42,64000,9
195186,Male,57,84000,26
195187,Female,89,119000,9
195188,Female,70,48000,9
195189,Female,50,66000,38
195190,Male,66,45000,8
195193,Female,57,70000,25
195196,Male,67,80000,14
195197,Female,52,37000,10
195198,Female,54,66000,10
195205,Female,30,64000,5
195211,Male,23,46000,27
195216,Male,76,69000,20
195217,Female,36,51000,17
195219,Female,34,66000,6
195224,Female,59,75000,6
195227,Female,52,94000,83
195228,Male,61,45000,31
195229,Male,28,30000,4
195231,Male,46,38000,5
195232,Male,32,71000,16
195235,Male,23,53000,1
195237,Male,27,47000,22
195239,Female,77,88000,12
195242,Male,47,33000,13
195243,Female,38,66000,3
195246,Female,45,41000,44
195247,Male,27,38000,47
195250,Male,44,55000,26
195252,Female,55,81000,1
195253,Male,74,52000,44
195254,Male,52,99000,67
195260,Female,42,79000,10
195262,Female,59,108000,21
195264,Male,84,90000,27
195267,Female,62,43000,17
195268,Female,29,47000,29
195270,Female,47,56000,11
195272,Female,28,37000,50
195274,Female,40,57000,22
195275,Female,69,79000,58
195278,Female,31,55000,12
195281,Female,62,63000,3
195285,Male,51,75000,9
195286,Male,58,85000,9
195288,Female,57,46000,10
195292,Female,57,81000,4
195293,Female,43,58000,11
195300,Female,36,57000,5
195303,Male,70,58000,23
195304,Female,26,78000,119
195305,Male,52,66000,25
195306,Female,37,69000,37
195307,Female,76,33000,14
195313,Female,52,104000,26
195314,Female,82,93000,14
195316,Female,68,39000,22
195317,Female,51,54000,18
195318,Female,48,51000,33
195323,Female,56,90000,2
195324,Female,73,41000,20
195325,Male,58,36000,9
195326,Female,67,106000,35
195329,Female,35,40000,48
195330,Female,20,64000,2
195331,Female,65,57000,17
195332,Male,52,82000,26
195336,Male,53,60000,26
195345,Female,56,49000,29
195346,Male,20,41000,47
195349,Female,82,76000,1
195352,Male,25,46000,22
195356,Female,82,92000,19
195358,Male,52,89000,13
195359,Male,53,96000,8
195364,Female,43,73000,15
195365,Female,77,46000,11
195366,Male,69,95000,9
195368,Female,52,50000,11
195369,Male,39,59000,18
195370,Female,73,45000,7
195371,Male,71,97000,33
195373,Male,57,77000,18
195374,Male,62,40000,105
195379,Female,58,47000,1
195380,Male,24,54000,27
195382,Female,35,52000,19
195385,Female,52,103000,22
195386,Male,48,85000,16
195387,Male,59,110000,37
195389,Female,43,58000,17
195390,Male,59,81000,7
195391,Male,57,62000,24
195392,Male,43,36000,3
195394,Male,59,78000,3
195395,Male,36,33000,16
195396,Female,25,67000,1
195397,Male,21,71000,13
195399,Male,61,44000,21
195401,Female,63,95000,35
195402,Male,68,63000,4
195403,Male,65,31000,5
195405,Female,21,103000,6
195412,Male,75,87000,6
195415,Female,71,37000,58
195416,Female,62,72000,38
195417,Male,41,56000,16
195418,Female,38,37000,3
195419,Female,78,84000,7
195420,Female,39,72000,67
195421,Female,61,47000,5
195423,Female,78,58000,28
195426,Female,20,32000,6
195427,Female,48,105000,44
195432,Female,50,57000,40
195433,Female,19,32000,17
195437,Female,43,72000,1
195438,Female,47,82000,13
195439,Male,61,34000,6
195441,Female,75,50000,12
195443,Female,67,60000,4
